content,at,appVersion,POSITIVE SCORE,NEGATIVE SCORE,NEUTRAL SCORE,COMPOUND SCORE,Sentiment
,2019-10-30 00:19:50,2.5.13,0.0,0.0,0.0,0.0,Neutral
Thumbs up Good and fast mobile application Some tv shows are not yet in the list and hoping it will be updated,2019-10-27 12:50:48,2.5.13,22.2,0.0,77.8,69.08,Positive
Good aps,2019-10-25 13:52:49,2.5.13,74.4,0.0,25.6,44.04,Positive
thumbs upthumbs upthumbs upthumbs upthumbs up,2019-10-25 08:44:48,2.5.13,0.0,0.0,100.0,0.0,Neutral
Screen mirroring or casting not supported,2019-10-24 22:21:55,2.5.13,0.0,28.199999999999996,71.8,-24.11,Negative
i really like this appmore movies choices and you can select the language,2019-10-23 13:28:31,2.5.13,20.200000000000003,0.0,79.80000000000001,42.01,Positive
Ad sports TV,2019-10-23 11:11:16,2.5.13,0.0,0.0,100.0,0.0,Neutral
I tried to sub but it said error everytime Then I cannot get number RS in Hungerstation nice STC middle finger,2019-10-22 07:13:04,2.5.13,15.1,19.900000000000002,65.10000000000001,-4.72,Negative
Ran Trial found below  content collections seems good live video Multi video provider plugins  Only Mobile version avail No windows or browser available  only Registered devices number onlycan View whereas others offering number to number screens,2019-10-22 06:44:27,2.5.13,17.0,5.5,77.5,38.18,Positive
Wow,2019-10-21 22:29:28,,100.0,0.0,0.0,58.589999999999996,Positive
very good but we need windows or playstation app version,2019-10-21 12:34:11,2.5.13,18.9,0.0,81.10000000000001,27.24,Positive
best app ever,2019-10-21 11:10:37,2.5.13,67.7,0.0,32.300000000000004,63.690000000000005,Positive
Very nice superb,2019-10-18 11:33:08,,88.2,0.0,11.799999999999999,81.62,Positive
Update I had given number star since the app did not work for me Well the Customer Service helped and fixed it because it was my mistake Content is not that great for me but there is a lot of Arabic content App works well but felt that content loaded quite slowly I do not see a reason to use beyond the free trial I have,2019-10-17 14:44:39,2.5.13,14.299999999999999,5.6000000000000005,80.10000000000001,71.43,Positive
,2019-10-16 17:32:09,,0.0,0.0,0.0,0.0,Neutral
Not support for tv box or tv android error number,2019-10-16 06:32:55,2.5.13,9.8,37.4,52.800000000000004,-56.589999999999996,Negative
Useful,2019-10-15 06:34:24,2.5.13,100.0,0.0,0.0,44.04,Positive
,2019-10-15 05:54:58,2.5.13,0.0,0.0,0.0,0.0,Neutral
It is good,2019-10-14 05:33:33,2.5.13,59.199999999999996,0.0,40.8,44.04,Positive
Very poor I subscribe to watch movie with my family on TV screen not to watch alone in mobile number screen like crazy man you have to see and learn from competitors like shahid or Netflix you must update this app to enable TV mirroring otherwise it is wasting of money and time,2019-10-13 12:12:59,2.5.13,13.100000000000001,13.8,73.1,-35.13,Negative
pls add Hnumber disney chanel disney junior and Fox Family Movies thaks,2019-10-11 12:10:09,2.5.13,10.6,0.0,89.4,7.720000000000001,Positive
Hahaha they again ripped me off Every content I try to play a error playing problem number pop up Could not watch anything STC Know how to make people fool,2019-10-09 12:55:30,2.5.13,23.7,21.6,54.7,-5.16,Negative
Goood,2019-10-09 09:49:02,2.5.13,0.0,0.0,100.0,0.0,Neutral
After installing first time it shows message oops something went wrong try again soonnumber,2019-10-07 10:11:11,2.5.13,0.0,19.3,80.7,-47.67,Negative
Awesome and good entertainment,2019-10-06 00:51:49,2.5.13,90.7,0.0,9.3,86.89,Positive
Good apps please include Hindi movie channel will be better for asian,2019-10-04 01:14:51,2.5.13,47.4,0.0,52.6,79.64,Positive
red heart,2019-10-02 18:45:50,2.5.13,0.0,0.0,100.0,0.0,Neutral
Amazing videos and channels,2019-10-02 09:29:26,2.5.13,55.900000000000006,0.0,44.1,58.589999999999996,Positive
The app is great as well as the content I love it,2019-10-02 07:49:58,2.5.13,56.49999999999999,0.0,43.5,88.6,Positive
sad but relieved facepersevering face,2019-10-01 13:09:38,2.5.13,40.2,24.3,35.5,32.910000000000004,Positive
,2019-09-30 09:54:43,,0.0,0.0,0.0,0.0,Neutral
Fantastic but we need sports channels too,2019-09-29 09:34:41,2.5.13,27.700000000000003,0.0,72.3,31.819999999999997,Positive
You must upload more hollywood movies too,2019-09-29 00:08:32,2.5.13,0.0,0.0,100.0,0.0,Neutral
Best tv for arab people consider to add hindi movie channels also thank you,2019-09-26 17:25:51,2.5.13,35.8,0.0,64.2,77.17,Positive
number,2019-09-26 17:01:38,2.5.13,100.0,0.0,0.0,7.720000000000001,Positive
I paid number for nothing the screen stacks and you can only sign In with number phones only,2019-09-26 16:12:32,2.5.13,14.799999999999999,0.0,85.2,15.310000000000002,Positive
,2019-09-23 08:55:44,2.5.13,0.0,0.0,0.0,0.0,Neutral
Not supporting chrome cast,2019-09-20 12:03:27,2.5.13,0.0,44.5,55.50000000000001,-34.12,Negative
Fake offer,2019-09-20 01:01:53,,0.0,75.6,24.4,-47.67,Negative
Plus de chanes folded handsfolded handsfolded hands,2019-09-19 11:29:06,2.5.13,0.0,0.0,100.0,0.0,Neutral
Good application but it will be better if provided with unlimited internet and more channels added like bein sport to watch the important sports events,2019-09-15 00:19:41,2.5.13,35.699999999999996,0.0,64.3,89.21,Positive
Excelent,2019-09-14 03:20:50,2.5.13,0.0,0.0,100.0,0.0,Neutral
When connecting to Chromecast audio is disabled not working,2019-09-08 11:42:38,2.5.13,0.0,0.0,100.0,0.0,Neutral
excellent way to watch TV,2019-09-08 06:26:27,2.5.13,48.1,0.0,51.9,57.19,Positive
Great and stable app,2019-09-07 15:16:48,2.5.12,75.9,0.0,24.099999999999998,74.3,Positive
Re subscribed even when I deleted the app number months ago and have not used it sense lol,2019-09-01 15:03:34,,21.5,0.0,78.5,47.67,Positive
,2019-08-30 07:17:36,2.5.12,0.0,0.0,0.0,0.0,Neutral
,2019-08-27 23:13:00,2.5.12,0.0,0.0,0.0,0.0,Neutral
It is fine now,2019-08-24 11:07:24,2.5.12,37.5,0.0,62.5,20.23,Positive
,2019-08-21 13:39:21,2.5.12,0.0,0.0,0.0,0.0,Neutral
Awesome great app,2019-08-14 09:52:32,2.5.12,89.1,0.0,10.9,84.81,Positive
,2019-07-31 10:11:53,2.5.12,0.0,0.0,0.0,0.0,Neutral
,2019-07-17 03:42:48,2.5.12,0.0,0.0,0.0,0.0,Neutral
,2019-07-12 06:11:23,,0.0,0.0,0.0,0.0,Neutral
i will give this this app number stars for its premise of combinig legal live tv and on demand content but it still needs work in the following number the app is still rough and slow it should get faster and smoother number i hope more channels are added in seperate bundles even if there is an extra cost this will allow people to customize thier package numberdo not go with specific smart tvs like shahid  Wavo that will narrow your subscriber base number it would be great if you could offer cloud dvr recording function,2019-07-08 08:16:59,2.5.12,23.200000000000003,1.0999999999999999,75.7,96.88,Positive
it is beautiful,2019-07-03 10:11:44,2.5.12,66.10000000000001,0.0,33.900000000000006,59.940000000000005,Positive
,2019-06-27 11:01:36,2.5.12,0.0,0.0,0.0,0.0,Neutral
good luck,2019-06-19 05:28:14,2.5.12,100.0,0.0,0.0,70.96000000000001,Positive
Wowowow,2019-06-18 12:40:51,2.5.12,0.0,0.0,100.0,0.0,Neutral
full package I lv it,2019-06-10 08:46:52,2.5.12,0.0,0.0,100.0,0.0,Neutral
i canceled the subscription from month ago and still taking money ill report this app,2019-06-07 03:46:02,,0.0,17.7,82.3,-42.15,Negative
,2019-05-30 04:07:15,2.5.12,0.0,0.0,0.0,0.0,Neutral
,2019-05-28 17:38:34,,0.0,0.0,0.0,0.0,Neutral
,2019-05-27 11:57:54,2.5.12,0.0,0.0,0.0,0.0,Neutral
,2019-05-27 10:46:20,2.5.12,0.0,0.0,0.0,0.0,Neutral
,2019-05-26 07:48:16,2.5.12,0.0,0.0,0.0,0.0,Neutral
wow,2019-05-26 04:12:01,2.5.12,100.0,0.0,0.0,58.589999999999996,Positive
I is very good app,2019-05-25 17:55:04,2.5.12,51.6,0.0,48.4,49.27,Positive
,2019-05-21 17:13:17,2.5.12,0.0,0.0,0.0,0.0,Neutral
it is the best app,2019-05-20 00:14:29,2.5.12,51.2,0.0,48.8,63.690000000000005,Positive
Useless  not allowed to mirror it on a big screen,2019-05-16 03:26:38,2.5.12,0.0,25.900000000000002,74.1,-42.15,Negative
how can I download apps in the jawwy receiver  it is a bit complicated,2019-05-15 13:38:34,,0.0,0.0,100.0,0.0,Neutral
,2019-05-15 03:26:16,,0.0,0.0,0.0,0.0,Neutral
not good,2019-05-12 04:16:54,2.5.12,0.0,70.6,29.4,-34.12,Negative
Need more channels to be added And more movies Casting was working good last week but unfortunately not working anymore,2019-05-08 18:32:20,2.5.12,8.5,13.4,78.10000000000001,-28.46,Negative
alshamsi I number,2019-05-08 11:54:55,,56.49999999999999,0.0,43.5,7.720000000000001,Positive
when I click on the Chromecast badge it shows it connected and jawwy logo comes on TV but when I click on watch I just get a connecting on a loop,2019-05-08 11:04:29,2.5.12,0.0,0.0,100.0,0.0,Neutral
Do not subscribe to this application there is no QA and you will be testing all the bugs and issues,2019-05-08 05:58:36,2.5.12,0.0,10.4,89.60000000000001,-29.599999999999998,Negative
,2019-05-07 14:29:01,2.5.12,0.0,0.0,0.0,0.0,Neutral
,2019-05-07 07:29:55,,0.0,0.0,0.0,0.0,Neutral
,2019-05-07 04:41:33,2.5.12,0.0,0.0,0.0,0.0,Neutral
,2019-05-07 04:20:17,2.5.12,0.0,0.0,0.0,0.0,Neutral
,2019-05-07 01:27:43,2.5.12,0.0,0.0,0.0,0.0,Neutral
awesome application,2019-04-30 05:15:59,,80.4,0.0,19.6,62.49,Positive
very nice App,2019-04-09 02:17:50,,60.699999999999996,0.0,39.300000000000004,47.54,Positive
No cast No web How can I use it in my Tv,2019-03-28 07:41:33,,0.0,32.800000000000004,67.2,-52.669999999999995,Negative
One day it open the following day I cannot open already the app,2019-03-25 18:15:21,2.5.10,0.0,0.0,100.0,0.0,Neutral
,2019-03-18 14:06:30,2.5.10,0.0,0.0,0.0,0.0,Neutral
,2019-03-12 23:21:34,,0.0,0.0,0.0,0.0,Neutral
good but sometimes hangs up,2019-03-06 16:57:24,,32.800000000000004,0.0,67.2,23.82,Positive
Singh,2019-03-03 06:02:29,,0.0,0.0,100.0,0.0,Neutral
,2019-03-01 07:34:47,2.5.8,0.0,0.0,0.0,0.0,Neutral
Does not allow you to cast to bigger devices AT ALL,2019-02-25 00:00:22,2.5.8,0.0,14.299999999999999,85.7,-16.950000000000003,Negative
,2019-01-29 06:00:33,,0.0,0.0,0.0,0.0,Neutral
,2019-01-17 17:04:35,2.5.7.1,0.0,0.0,0.0,0.0,Neutral
Nice apk best speed I love it do not disturb soo good working,2019-01-15 04:39:18,2.5.7.1,58.9,10.5,30.599999999999998,90.12,Positive
,2019-01-10 21:49:52,2.5.7,0.0,0.0,0.0,0.0,Neutral
number       number,2018-12-30 03:02:37,2.5.6,100.0,0.0,0.0,15.310000000000002,Positive
,2018-12-26 02:03:21,2.5.6,0.0,0.0,0.0,0.0,Neutral
This app sucks It says it is for free but when I put in my card info it started taking number dollar daily This is a rip off and the app is very bad,2018-12-16 04:49:58,2.5.5,9.3,18.0,72.7,-65.3,Negative
We need google cast,2018-12-12 13:49:13,2.5.5,0.0,0.0,100.0,0.0,Neutral
We need Google cast,2018-12-10 08:48:03,2.5.5,0.0,0.0,100.0,0.0,Neutral
thumbs up mediumlight skin tone,2018-12-06 07:26:25,2.5.5,0.0,0.0,100.0,0.0,Neutral
OK hand mediumlight skin tone,2018-12-06 07:22:20,2.5.5,67.2,0.0,32.800000000000004,72.97,Positive
,2018-12-04 12:19:54,2.5.5,0.0,0.0,0.0,0.0,Neutral
Why I need to sign in againconfused faceconfused face,2018-12-04 03:46:37,2.5.5,0.0,0.0,100.0,0.0,Neutral
,2018-12-02 13:27:58,2.5.4,0.0,0.0,0.0,0.0,Neutral
You are lossers we are in number and no one watch any Flims or series on phone I cannot cast to watch in TV I cannot open it in laptop I will cancel the subscription and delete it from my phone,2018-11-30 12:41:28,2.5.4,3.2,10.4,86.4,-44.04,Negative
Stupid app Rubbish Trash like their owners,2018-11-30 12:09:42,2.5.4,22.900000000000002,31.2,45.9,-22.63,Negative
,2018-11-29 06:34:27,2.5.4,0.0,0.0,0.0,0.0,Neutral
Wrost app more like waste of money Old shows and movies  Not worth it,2018-11-23 10:58:49,2.4.0,15.1,25.6,59.3,-23.849999999999998,Negative
,2018-11-22 07:34:18,2.5.4,0.0,0.0,0.0,0.0,Neutral
boooooo,2018-11-19 06:02:36,,0.0,0.0,100.0,0.0,Neutral
,2018-11-19 00:49:36,2.5.4,0.0,0.0,0.0,0.0,Neutral
,2018-10-23 17:42:46,2.5.4,0.0,0.0,0.0,0.0,Neutral
very poor app,2018-09-29 03:31:05,2.5.3,0.0,62.9,37.1,-52.559999999999995,Negative
Do not install itcheaters just stealing your money This is very bad app and also cheatersthey renewed my subscription even I send them unsubscribe message but they did not unsubscribe me and keep charging me number Bahrain dinar,2018-09-15 22:39:53,2.5.2,3.5999999999999996,11.799999999999999,84.6,-51.0,Negative
Update,2018-08-27 11:46:35,,0.0,0.0,100.0,0.0,Neutral
Worst app ever,2018-08-25 01:07:13,2.5.2,0.0,67.2,32.800000000000004,-62.49,Negative
,2018-08-21 06:08:52,,0.0,0.0,0.0,0.0,Neutral
Yes,2018-08-19 08:05:16,,100.0,0.0,0.0,40.19,Positive
,2018-08-11 19:31:56,,0.0,0.0,0.0,0.0,Neutral
love you,2018-08-11 08:44:12,,80.80000000000001,0.0,19.2,63.690000000000005,Positive
This app very good,2018-08-09 06:11:06,2.5.2,51.6,0.0,48.4,49.27,Positive
,2018-08-09 04:39:00,2.5.2,0.0,0.0,0.0,0.0,Neutral
,2018-07-28 14:31:51,,0.0,0.0,0.0,0.0,Neutral
the not very good,2018-07-18 19:22:34,2.4.0,0.0,46.6,53.400000000000006,-38.65,Negative
,2018-07-13 23:18:05,,0.0,0.0,0.0,0.0,Neutral
,2018-07-11 04:11:49,,0.0,0.0,0.0,0.0,Neutral
,2018-07-06 01:53:39,,0.0,0.0,0.0,0.0,Neutral
I cannot get when I write the email and the password please fix it,2018-06-23 09:07:10,,17.299999999999997,0.0,82.69999999999999,31.819999999999997,Positive
Cannot unsubscribe from the free trial Am I being robbed,2018-06-16 13:53:46,2.4.0,29.2,0.0,70.8,51.06,Positive
They are gold diggers taking our money,2018-06-14 01:43:25,,0.0,0.0,100.0,0.0,Neutral
Just do not download it Waste of time,2018-06-13 15:05:12,2.4.0,25.0,0.0,75.0,32.519999999999996,Positive
Its a bad app loser face with steam from noseface with steam from noseenraged face,2018-06-12 22:50:21,2.4.0,0.0,36.5,63.5,-78.45,Negative
The worst tv show app,2018-06-11 20:40:30,2.4.0,0.0,50.6,49.4,-62.49,Negative
,2018-06-09 13:03:30,2.4.0,0.0,0.0,0.0,0.0,Neutral
"Every time it tell me to disable the screen mirroring and I do not know how 
on a Samsung grand prime plus",2018-06-07 19:12:49,2.4.0,13.600000000000001,0.0,86.4,45.879999999999995,Positive
,2018-06-05 21:38:12,,0.0,0.0,0.0,0.0,Neutral
,2018-06-05 10:33:40,2.4.0,0.0,0.0,0.0,0.0,Neutral
,2018-06-05 00:30:33,2.4.0,0.0,0.0,0.0,0.0,Neutral
,2018-06-04 22:24:29,2.4.0,0.0,0.0,0.0,0.0,Neutral
angry faceenraged faceangry face,2018-06-04 17:13:45,2.4.0,0.0,52.400000000000006,47.599999999999994,-51.06,Negative
,2018-06-04 08:50:30,2.4.0,0.0,0.0,0.0,0.0,Neutral
Problem playing,2018-06-04 07:19:13,2.4.0,40.0,60.0,0.0,-22.63,Negative
thumbs downthumbs downthumbs down,2018-06-02 23:03:49,2.4.0,0.0,0.0,100.0,0.0,Neutral
,2018-06-02 23:00:17,,0.0,0.0,0.0,0.0,Neutral
,2018-06-02 10:30:15,2.4.0,0.0,0.0,0.0,0.0,Neutral
,2018-06-02 03:21:31,2.4.0,0.0,0.0,0.0,0.0,Neutral
I do not like it because there is no uae okay,2018-06-01 12:08:01,,14.399999999999999,32.6,53.0,-34.21,Negative
BA,2018-05-30 21:28:42,,0.0,0.0,100.0,0.0,Neutral
They are Tried To be like netflix  and they will not be like they,2018-05-30 20:22:54,,29.4,0.0,70.6,61.24000000000001,Positive
The worst app ever,2018-05-30 11:51:34,,0.0,57.699999999999996,42.3,-62.49,Negative
,2018-05-28 13:46:58,,0.0,0.0,0.0,0.0,Neutral
,2018-05-28 00:52:35,2.4.0,0.0,0.0,0.0,0.0,Neutral
,2018-05-27 10:41:37,2.4.0,0.0,0.0,0.0,0.0,Neutral
Mmm not so good but ok,2018-05-26 05:36:58,,34.699999999999996,21.9,43.4,29.17,Positive
middle finger,2018-05-25 13:49:26,2.4.0,0.0,0.0,100.0,0.0,Neutral
,2018-05-25 08:24:27,2.4.0,0.0,0.0,0.0,0.0,Neutral
,2018-05-24 01:06:49,,0.0,0.0,0.0,0.0,Neutral
So bad It does not work,2018-05-23 22:06:58,,0.0,43.1,56.89999999999999,-58.489999999999995,Negative
the worst ever,2018-05-23 05:25:17,,0.0,67.2,32.800000000000004,-62.49,Negative
,2018-05-23 02:50:53,,0.0,0.0,0.0,0.0,Neutral
,2018-05-22 23:27:41,2.4.0,0.0,0.0,0.0,0.0,Neutral
,2018-05-22 15:41:46,,0.0,0.0,0.0,0.0,Neutral
,2018-05-22 07:11:56,2.4.0,0.0,0.0,0.0,0.0,Neutral
,2018-05-21 21:35:27,2.4.0,0.0,0.0,0.0,0.0,Neutral
I cannot open this appangry face,2018-05-21 21:16:41,2.4.0,0.0,0.0,100.0,0.0,Neutral
,2018-05-21 11:36:22,,0.0,0.0,0.0,0.0,Neutral
Is so stupid no one download it is discussting,2018-05-21 09:36:38,,0.0,46.9,53.1,-73.28,Negative
Very baaaaaaad,2018-05-21 04:46:40,2.4.0,0.0,0.0,100.0,0.0,Neutral
Nice content,2018-05-21 04:07:24,2.4.0,73.7,0.0,26.3,42.15,Positive
,2018-05-21 02:25:05,,0.0,0.0,0.0,0.0,Neutral
,2018-05-20 19:06:50,2.4.0,0.0,0.0,0.0,0.0,Neutral
,2018-05-20 10:33:31,,0.0,0.0,0.0,0.0,Neutral
Worked like a charm,2018-05-19 19:24:59,2.4.0,83.89999999999999,0.0,16.1,63.690000000000005,Positive
,2018-05-19 14:47:02,2.4.0,0.0,0.0,0.0,0.0,Neutral
This app is bogus not working,2018-05-19 08:28:27,2.4.0,0.0,0.0,100.0,0.0,Neutral
,2018-05-19 06:34:21,2.4.0,0.0,0.0,0.0,0.0,Neutral
,2018-05-19 05:28:01,,0.0,0.0,0.0,0.0,Neutral
,2018-05-19 04:56:46,,0.0,0.0,0.0,0.0,Neutral
,2018-05-19 04:09:46,2.4.0,0.0,0.0,0.0,0.0,Neutral
This is bad app,2018-05-19 02:23:22,2.4.0,0.0,53.800000000000004,46.2,-54.230000000000004,Negative
,2018-05-19 02:08:35,,0.0,0.0,0.0,0.0,Neutral
Great App,2018-05-19 01:37:00,2.4.0,80.4,0.0,19.6,62.49,Positive
It is so good,2018-05-18 23:26:53,2.4.0,55.50000000000001,0.0,44.5,57.769999999999996,Positive
,2018-05-18 23:03:29,,0.0,0.0,0.0,0.0,Neutral
Verrry bad,2018-05-18 21:14:31,,0.0,77.8,22.2,-54.230000000000004,Negative
,2018-05-18 17:42:00,2.4.0,0.0,0.0,0.0,0.0,Neutral
,2018-05-18 10:23:04,,0.0,0.0,0.0,0.0,Neutral
,2018-05-18 09:02:53,,0.0,0.0,0.0,0.0,Neutral
sehit v,2018-05-18 05:46:53,,0.0,0.0,100.0,0.0,Neutral
,2018-05-18 03:30:32,,0.0,0.0,0.0,0.0,Neutral
,2018-05-18 02:59:51,2.4.0,0.0,0.0,0.0,0.0,Neutral
,2018-05-18 00:39:57,,0.0,0.0,0.0,0.0,Neutral
,2018-05-17 20:26:04,,0.0,0.0,0.0,0.0,Neutral
,2018-05-17 19:33:00,2.4.0,0.0,0.0,0.0,0.0,Neutral
,2018-05-17 19:08:34,2.4.0,0.0,0.0,0.0,0.0,Neutral
,2018-05-17 17:47:09,,0.0,0.0,0.0,0.0,Neutral
,2018-05-17 16:01:31,,0.0,0.0,0.0,0.0,Neutral
No need for email,2018-05-17 15:50:01,2.4.0,0.0,42.3,57.699999999999996,-29.599999999999998,Negative
,2018-05-17 14:53:57,,0.0,0.0,0.0,0.0,Neutral
Its very bad,2018-05-17 14:52:57,2.4.0,0.0,65.5,34.5,-58.489999999999995,Negative
,2018-05-17 14:33:07,2.4.0,0.0,0.0,0.0,0.0,Neutral
,2018-05-17 14:06:19,,0.0,0.0,0.0,0.0,Neutral
,2018-05-17 13:30:03,,0.0,0.0,0.0,0.0,Neutral
,2018-05-17 13:22:59,,0.0,0.0,0.0,0.0,Neutral
,2018-05-17 12:58:20,2.4.0,0.0,0.0,0.0,0.0,Neutral
,2018-05-17 12:40:17,,0.0,0.0,0.0,0.0,Neutral
,2018-05-17 12:25:29,,0.0,0.0,0.0,0.0,Neutral
number,2018-05-17 12:13:43,2.4.0,100.0,0.0,0.0,7.720000000000001,Positive
,2018-05-17 12:01:24,2.4.0,0.0,0.0,0.0,0.0,Neutral
,2018-05-17 11:38:32,,0.0,0.0,0.0,0.0,Neutral
Jn,2018-05-17 10:58:52,,0.0,0.0,100.0,0.0,Neutral
,2018-05-17 10:13:20,,0.0,0.0,0.0,0.0,Neutral
,2018-05-14 03:22:09,2.4.0,0.0,0.0,0.0,0.0,Neutral
,2018-04-26 15:00:43,2.2.1,0.0,0.0,0.0,0.0,Neutral
,2018-04-22 17:54:41,2.3.2,0.0,0.0,0.0,0.0,Neutral
number,2018-04-22 16:07:08,2.3.2,100.0,0.0,0.0,7.720000000000001,Positive
number,2018-04-18 11:26:31,2.3.2,100.0,0.0,0.0,7.720000000000001,Positive
red heart,2018-04-16 10:06:23,,0.0,0.0,100.0,0.0,Neutral
It is good network,2018-04-08 00:17:12,2.3.2,49.2,0.0,50.8,44.04,Positive
It just says that I am using another screen but that is not true  Stupid app,2018-03-27 04:43:16,2.3.2,18.6,15.2,66.10000000000001,16.950000000000003,Positive
This app not support Android TV,2018-03-26 07:44:27,,0.0,31.1,68.89999999999999,-30.89,Negative
The app needs a lot of work it is a good start content wise Things to be added such as Streaming Button like Google Chromecast  No support for numbernumber aspect ratio phones which are the trend nowadays The content looks horrible on my Note number screen with black bars all over the phone making the video look like a numberp quality which I think it is,2018-03-26 07:30:58,2.3.2,20.1,7.6,72.3,80.74,Positive
